date,ticker,bucket,threshold_low,threshold_high,direction,market_prob,actual_outcome,bid_price,ask_price,volume,actual_tmax
2025-09-22,KXHIGHNY-25SEP22-B40,Below 40F,,40.0,below,0.02,0,0.01,0.053897008765018115,70,81.047596467186
2025-09-22,KXHIGHNY-25SEP22-T40to49,40-49F,40.0,50.0,between,0.04862070810593264,0,0.02097641201139803,0.07626500420046725,47,81.047596467186
2025-09-22,KXHIGHNY-25SEP22-T50to59,50-59F,50.0,60.0,between,0.09221735585388309,0,0.06577207946704398,0.1186626322407222,49,81.047596467186
2025-09-22,KXHIGHNY-25SEP22-T60to69,60-69F,60.0,70.0,between,0.034110826715061965,0,0.01,0.06516254986760336,53,81.047596467186
2025-09-22,KXHIGHNY-25SEP22-T70to79,70-79F,70.0,80.0,between,0.25780558042506213,0,0.2279896116429438,0.28762154920718047,141,81.047596467186
2025-09-22,KXHIGHNY-25SEP22-T80to89,80-89F,80.0,90.0,between,0.8177409398833713,1,0.7969943031031477,0.8384875766635949,192,81.047596467186
2025-09-22,KXHIGHNY-25SEP22-A90,Above 90F,90.0,,above,0.053474003670237885,0,0.02008086321352641,0.08686714412694936,45,81.047596467186
2025-09-23,KXHIGHNY-25SEP23-B40,Below 40F,,40.0,below,0.03258115072874111,0,0.01,0.05955049942699017,53,77.87576948565498
2025-09-23,KXHIGHNY-25SEP23-T40to49,40-49F,40.0,50.0,between,0.1759145389661239,0,0.1434259460194024,0.20840313191284543,52,77.87576948565498
2025-09-23,KXHIGHNY-25SEP23-T50to59,50-59F,50.0,60.0,between,0.02,0,0.01,0.05039097806451304,37,77.87576948565498
2025-09-23,KXHIGHNY-25SEP23-T60to69,60-69F,60.0,70.0,between,0.11835763820200323,0,0.08846906433535731,0.14824621206864916,58,77.87576948565498
2025-09-23,KXHIGHNY-25SEP23-T70to79,70-79F,70.0,80.0,between,0.7821018972472463,1,0.7551275146319798,0.8090762798625128,185,77.87576948565498
2025-09-23,KXHIGHNY-25SEP23-T80to89,80-89F,80.0,90.0,between,0.306187147745338,0,0.2804094094628227,0.3319648860278533,151,77.87576948565498
2025-09-23,KXHIGHNY-25SEP23-A90,Above 90F,90.0,,above,0.024322173674223048,0,0.01,0.05007365156898911,53,77.87576948565498
2025-09-24,KXHIGHNY-25SEP24-B40,Below 40F,,40.0,below,0.02,0,0.01,0.047692500789829506,59,80.4606676644041
2025-09-24,KXHIGHNY-25SEP24-T40to49,40-49F,40.0,50.0,between,0.08353252738997861,0,0.054463414878026924,0.11260163990193031,54,80.4606676644041
2025-09-24,KXHIGHNY-25SEP24-T50to59,50-59F,50.0,60.0,between,0.02645477962568535,0,0.01,0.057727818415222995,53,80.4606676644041
2025-09-24,KXHIGHNY-25SEP24-T60to69,60-69F,60.0,70.0,between,0.04383007700707438,0,0.014325197897936702,0.07333495611621205,40,80.4606676644041
2025-09-24,KXHIGHNY-25SEP24-T70to79,70-79F,70.0,80.0,between,0.37561473516123,0,0.3552016448766865,0.39602782544577353,194,80.4606676644041
2025-09-24,KXHIGHNY-25SEP24-T80to89,80-89F,80.0,90.0,between,0.7658550578990625,1,0.7408063563057012,0.7909037594924238,191,80.4606676644041
2025-09-24,KXHIGHNY-25SEP24-A90,Above 90F,90.0,,above,0.02,0,0.01,0.04751575076081336,43,80.4606676644041
2025-09-25,KXHIGHNY-25SEP25-B40,Below 40F,,40.0,below,0.02,0,0.01,0.05490439635029366,55,80.56427199543366
2025-09-25,KXHIGHNY-25SEP25-T40to49,40-49F,40.0,50.0,between,0.08776524026812588,0,0.061047267570482025,0.11448321296576973,44,80.56427199543366
2025-09-25,KXHIGHNY-25SEP25-T50to59,50-59F,50.0,60.0,between,0.02,0,0.01,0.054806650715520266,48,80.56427199543366
2025-09-25,KXHIGHNY-25SEP25-T60to69,60-69F,60.0,70.0,between,0.03487076346882594,0,0.01,0.06470638469907415,55,80.56427199543366
2025-09-25,KXHIGHNY-25SEP25-T70to79,70-79F,70.0,80.0,between,0.4016899898616816,0,0.37769072364892364,0.4256892560744395,266,80.56427199543366
2025-09-25,KXHIGHNY-25SEP25-T80to89,80-89F,80.0,90.0,between,0.3310424848270467,1,0.3090354975644915,0.35304947208960186,252,80.56427199543366
2025-09-25,KXHIGHNY-25SEP25-A90,Above 90F,90.0,,above,0.07285977791685365,0,0.04676001390473088,0.09895954192897642,35,80.56427199543366
2025-09-26,KXHIGHNY-25SEP26-B40,Below 40F,,40.0,below,0.04423540858920803,0,0.010825638282413425,0.07764517889600264,65,85.17341055462892
2025-09-26,KXHIGHNY-25SEP26-T40to49,40-49F,40.0,50.0,between,0.032319300592227054,0,0.01,0.06342799854014616,49,85.17341055462892
2025-09-26,KXHIGHNY-25SEP26-T50to59,50-59F,50.0,60.0,between,0.02,0,0.01,0.05307222433767032,56,85.17341055462892
2025-09-26,KXHIGHNY-25SEP26-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.05289735028889454,42,85.17341055462892
2025-09-26,KXHIGHNY-25SEP26-T70to79,70-79F,70.0,80.0,between,0.07409592622930376,0,0.041419546382519865,0.10677230607608766,85,85.17341055462892
2025-09-26,KXHIGHNY-25SEP26-T80to89,80-89F,80.0,90.0,between,0.6483895834230822,1,0.62524216277251,0.6715370040736544,155,85.17341055462892
2025-09-26,KXHIGHNY-25SEP26-A90,Above 90F,90.0,,above,0.13560908783019432,0,0.11293864055681338,0.15827953510357526,120,85.17341055462892
2025-09-27,KXHIGHNY-25SEP27-B40,Below 40F,,40.0,below,0.15320128877679565,0,0.12709910350113035,0.17930347405246094,45,84.52144336753813
2025-09-27,KXHIGHNY-25SEP27-T40to49,40-49F,40.0,50.0,between,0.04829223277419982,0,0.02128417978957585,0.07530028575882379,55,84.52144336753813
2025-09-27,KXHIGHNY-25SEP27-T50to59,50-59F,50.0,60.0,between,0.02,0,0.01,0.05004809556765566,47,84.52144336753813
2025-09-27,KXHIGHNY-25SEP27-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.05010571978521304,64,84.52144336753813
2025-09-27,KXHIGHNY-25SEP27-T70to79,70-79F,70.0,80.0,between,0.03344082241524951,0,0.01,0.05913349681896948,70,84.52144336753813
2025-09-27,KXHIGHNY-25SEP27-T80to89,80-89F,80.0,90.0,between,0.98,1,0.9524093726348282,0.99,100,84.52144336753813
2025-09-27,KXHIGHNY-25SEP27-A90,Above 90F,90.0,,above,0.02,0,0.01,0.049151474015826715,64,84.52144336753813
2025-09-28,KXHIGHNY-25SEP28-B40,Below 40F,,40.0,below,0.02,0,0.01,0.04536762950439741,46,76.13378456881966
2025-09-28,KXHIGHNY-25SEP28-T40to49,40-49F,40.0,50.0,between,0.02,0,0.01,0.04714138014382854,55,76.13378456881966
2025-09-28,KXHIGHNY-25SEP28-T50to59,50-59F,50.0,60.0,between,0.02,0,0.01,0.049168767178038385,45,76.13378456881966
2025-09-28,KXHIGHNY-25SEP28-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.0487897487989625,71,76.13378456881966
2025-09-28,KXHIGHNY-25SEP28-T70to79,70-79F,70.0,80.0,between,0.9349379395667521,1,0.9040395414066438,0.9658363377268604,89,76.13378456881966
2025-09-28,KXHIGHNY-25SEP28-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.049032033724120835,94,76.13378456881966
2025-09-28,KXHIGHNY-25SEP28-A90,Above 90F,90.0,,above,0.02,0,0.01,0.0502100089931842,40,76.13378456881966
2025-09-29,KXHIGHNY-25SEP29-B40,Below 40F,,40.0,below,0.02,0,0.01,0.04626679622833017,44,69.71328570417987
2025-09-29,KXHIGHNY-25SEP29-T40to49,40-49F,40.0,50.0,between,0.1565933141051271,0,0.12411393312795826,0.18907269508229596,55,69.71328570417987
2025-09-29,KXHIGHNY-25SEP29-T50to59,50-59F,50.0,60.0,between,0.13046733934982188,0,0.10469726478589506,0.1562374139137487,117,69.71328570417987
2025-09-29,KXHIGHNY-25SEP29-T60to69,60-69F,60.0,70.0,between,0.7220210948390132,1,0.6905596397911014,0.7534825498869251,105,69.71328570417987
2025-09-29,KXHIGHNY-25SEP29-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.05284427156945698,48,69.71328570417987
2025-09-29,KXHIGHNY-25SEP29-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.0548290316769469,62,69.71328570417987
2025-09-29,KXHIGHNY-25SEP29-A90,Above 90F,90.0,,above,0.02,0,0.01,0.05384673799857753,54,69.71328570417987
2025-09-30,KXHIGHNY-25SEP30-B40,Below 40F,,40.0,below,0.040651426022428695,0,0.01,0.07485694608394447,53,78.49721387095848
2025-09-30,KXHIGHNY-25SEP30-T40to49,40-49F,40.0,50.0,between,0.02,0,0.01,0.04966555309696917,50,78.49721387095848
2025-09-30,KXHIGHNY-25SEP30-T50to59,50-59F,50.0,60.0,between,0.02,0,0.01,0.05228553925219118,50,78.49721387095848
2025-09-30,KXHIGHNY-25SEP30-T60to69,60-69F,60.0,70.0,between,0.1173439744123318,0,0.08367013254240144,0.15101781628226216,49,78.49721387095848
2025-09-30,KXHIGHNY-25SEP30-T70to79,70-79F,70.0,80.0,between,0.49957980160939286,1,0.4751108875699115,0.5240487156488742,235,78.49721387095848
2025-09-30,KXHIGHNY-25SEP30-T80to89,80-89F,80.0,90.0,between,0.46666981524480683,0,0.4443842655756284,0.4889553649139853,203,78.49721387095848
2025-09-30,KXHIGHNY-25SEP30-A90,Above 90F,90.0,,above,0.02,0,0.01,0.0517051117980952,51,78.49721387095848
2025-10-01,KXHIGHNY-25OCT01-B40,Below 40F,,40.0,below,0.02,0,0.01,0.052554534227430755,59,62.41378384465904
2025-10-01,KXHIGHNY-25OCT01-T40to49,40-49F,40.0,50.0,between,0.02,0,0.01,0.05184615469655744,44,62.41378384465904
2025-10-01,KXHIGHNY-25OCT01-T50to59,50-59F,50.0,60.0,between,0.5817566375370489,0,0.5548435824767802,0.6086696925973175,233,62.41378384465904
2025-10-01,KXHIGHNY-25OCT01-T60to69,60-69F,60.0,70.0,between,0.3695768000212058,1,0.34475175275480674,0.39440184728760486,237,62.41378384465904
2025-10-01,KXHIGHNY-25OCT01-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.047590106276044174,46,62.41378384465904
2025-10-01,KXHIGHNY-25OCT01-T80to89,80-89F,80.0,90.0,between,0.04086675522638202,0,0.015129262040211599,0.06660424841255244,49,62.41378384465904
2025-10-01,KXHIGHNY-25OCT01-A90,Above 90F,90.0,,above,0.1023957825766712,0,0.0722430990104521,0.1325484661428903,48,62.41378384465904
2025-10-02,KXHIGHNY-25OCT02-B40,Below 40F,,40.0,below,0.02,0,0.01,0.050864382405793704,39,55.02491163451793
2025-10-02,KXHIGHNY-25OCT02-T40to49,40-49F,40.0,50.0,between,0.04023663330449685,0,0.014985263105997376,0.06548800350299633,99,55.02491163451793
2025-10-02,KXHIGHNY-25OCT02-T50to59,50-59F,50.0,60.0,between,0.8451494282685512,1,0.8139069600627659,0.8763918964743366,117,55.02491163451793
2025-10-02,KXHIGHNY-25OCT02-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.047578371009081785,74,55.02491163451793
2025-10-02,KXHIGHNY-25OCT02-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.0544643503808811,51,55.02491163451793
2025-10-02,KXHIGHNY-25OCT02-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.054174267071896445,55,55.02491163451793
2025-10-02,KXHIGHNY-25OCT02-A90,Above 90F,90.0,,above,0.06043185687255411,0,0.02979049639289689,0.09107321735221133,50,55.02491163451793
2025-10-03,KXHIGHNY-25OCT03-B40,Below 40F,,40.0,below,0.02,0,0.01,0.05099030155558548,48,53.803522861552985
2025-10-03,KXHIGHNY-25OCT03-T40to49,40-49F,40.0,50.0,between,0.3176146389123622,0,0.29228060032603514,0.34294867749868924,167,53.803522861552985
2025-10-03,KXHIGHNY-25OCT03-T50to59,50-59F,50.0,60.0,between,0.5451492029362822,1,0.5188984660451155,0.571399939827449,163,53.803522861552985
2025-10-03,KXHIGHNY-25OCT03-T60to69,60-69F,60.0,70.0,between,0.15050952839980375,0,0.1254960752068918,0.1755229815927157,47,53.803522861552985
2025-10-03,KXHIGHNY-25OCT03-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.052767065580687375,41,53.803522861552985
2025-10-03,KXHIGHNY-25OCT03-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.045962046741857096,63,53.803522861552985
2025-10-03,KXHIGHNY-25OCT03-A90,Above 90F,90.0,,above,0.02,0,0.01,0.05150115228545091,45,53.803522861552985
2025-10-04,KXHIGHNY-25OCT04-B40,Below 40F,,40.0,below,0.02,0,0.01,0.046902861274230226,51,64.68747686969593
2025-10-04,KXHIGHNY-25OCT04-T40to49,40-49F,40.0,50.0,between,0.02,0,0.01,0.05064387132387191,37,64.68747686969593
2025-10-04,KXHIGHNY-25OCT04-T50to59,50-59F,50.0,60.0,between,0.02,0,0.01,0.0534322580904303,55,64.68747686969593
2025-10-04,KXHIGHNY-25OCT04-T60to69,60-69F,60.0,70.0,between,0.6210354083217279,1,0.5994885587786248,0.6425822578648309,204,64.68747686969593
2025-10-04,KXHIGHNY-25OCT04-T70to79,70-79F,70.0,80.0,between,0.22895766304101955,0,0.20544773191129814,0.252467594170741,207,64.68747686969593
2025-10-04,KXHIGHNY-25OCT04-T80to89,80-89F,80.0,90.0,between,0.07257508714182592,0,0.0420570415295702,0.10309313275408165,54,64.68747686969593
2025-10-04,KXHIGHNY-25OCT04-A90,Above 90F,90.0,,above,0.02,0,0.01,0.054187029128163575,58,64.68747686969593
2025-10-05,KXHIGHNY-25OCT05-B40,Below 40F,,40.0,below,0.05662309366028153,0,0.025230248567025708,0.08801593875353736,63,56.01196111816862
2025-10-05,KXHIGHNY-25OCT05-T40to49,40-49F,40.0,50.0,between,0.02,0,0.01,0.051738422943045065,58,56.01196111816862
2025-10-05,KXHIGHNY-25OCT05-T50to59,50-59F,50.0,60.0,between,0.5177526729106312,1,0.4905618686572726,0.5449434771639898,223,56.01196111816862
2025-10-05,KXHIGHNY-25OCT05-T60to69,60-69F,60.0,70.0,between,0.3457868100326961,0,0.32097402612075954,0.3705995939446327,250,56.01196111816862
2025-10-05,KXHIGHNY-25OCT05-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.0547032431876176,57,56.01196111816862
2025-10-05,KXHIGHNY-25OCT05-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.04720941462923829,48,56.01196111816862
2025-10-05,KXHIGHNY-25OCT05-A90,Above 90F,90.0,,above,0.21884322478723867,0,0.1858510964236404,0.25183535315083694,52,56.01196111816862
2025-10-06,KXHIGHNY-25OCT06-B40,Below 40F,,40.0,below,0.02,0,0.01,0.04972549046655697,46,53.29961339110097
2025-10-06,KXHIGHNY-25OCT06-T40to49,40-49F,40.0,50.0,between,0.4507019132242216,0,0.4306942372006522,0.470709589247791,218,53.29961339110097
2025-10-06,KXHIGHNY-25OCT06-T50to59,50-59F,50.0,60.0,between,0.48242525106721873,1,0.45522555615614796,0.5096249459782896,225,53.29961339110097
2025-10-06,KXHIGHNY-25OCT06-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.05218316970835031,46,53.29961339110097
2025-10-06,KXHIGHNY-25OCT06-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.05483962577403999,51,53.29961339110097
2025-10-06,KXHIGHNY-25OCT06-T80to89,80-89F,80.0,90.0,between,0.05363138428754141,0,0.020424291849833513,0.0868384767252493,44,53.29961339110097
2025-10-06,KXHIGHNY-25OCT06-A90,Above 90F,90.0,,above,0.02,0,0.01,0.04582541166095712,50,53.29961339110097
2025-10-07,KXHIGHNY-25OCT07-B40,Below 40F,,40.0,below,0.07830992895477513,0,0.04737163709822489,0.10924822081132537,55,52.6128746028846
2025-10-07,KXHIGHNY-25OCT07-T40to49,40-49F,40.0,50.0,between,0.2840044990271628,0,0.2620008471811173,0.30600815087320826,176,52.6128746028846
2025-10-07,KXHIGHNY-25OCT07-T50to59,50-59F,50.0,60.0,between,0.6250112942457574,1,0.5958412663504756,0.6541813221410392,200,52.6128746028846
2025-10-07,KXHIGHNY-25OCT07-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.0520267852882349,54,52.6128746028846
2025-10-07,KXHIGHNY-25OCT07-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.052529113377959444,50,52.6128746028846
2025-10-07,KXHIGHNY-25OCT07-T80to89,80-89F,80.0,90.0,between,0.11940478317880937,0,0.08684819844511003,0.1519613679125087,52,52.6128746028846
2025-10-07,KXHIGHNY-25OCT07-A90,Above 90F,90.0,,above,0.02,0,0.01,0.048074307391507254,49,52.6128746028846
2025-10-08,KXHIGHNY-25OCT08-B40,Below 40F,,40.0,below,0.03327198606229394,0,0.01,0.05856241292560048,40,48.585540879910404
2025-10-08,KXHIGHNY-25OCT08-T40to49,40-49F,40.0,50.0,between,0.14631189190021013,1,0.11646121999252676,0.1761625638078935,100,48.585540879910404
2025-10-08,KXHIGHNY-25OCT08-T50to59,50-59F,50.0,60.0,between,0.7269892218041396,0,0.7032794675410808,0.7506989760671984,115,48.585540879910404
2025-10-08,KXHIGHNY-25OCT08-T60to69,60-69F,60.0,70.0,between,0.13585562346452895,0,0.10634963898903887,0.16536160794001903,66,48.585540879910404
2025-10-08,KXHIGHNY-25OCT08-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.05323781694694857,51,48.585540879910404
2025-10-08,KXHIGHNY-25OCT08-T80to89,80-89F,80.0,90.0,between,0.14315983973808116,0,0.10907607622949116,0.17724360324667116,56,48.585540879910404
2025-10-08,KXHIGHNY-25OCT08-A90,Above 90F,90.0,,above,0.02,0,0.01,0.04896602803032453,45,48.585540879910404
2025-10-09,KXHIGHNY-25OCT09-B40,Below 40F,,40.0,below,0.02,0,0.01,0.04971271110049381,52,46.17219599851
2025-10-09,KXHIGHNY-25OCT09-T40to49,40-49F,40.0,50.0,between,0.679934467256886,1,0.6573591023666814,0.7025098321470906,116,46.17219599851
2025-10-09,KXHIGHNY-25OCT09-T50to59,50-59F,50.0,60.0,between,0.2162215669867268,0,0.18716011092544585,0.24528302304800773,122,46.17219599851
2025-10-09,KXHIGHNY-25OCT09-T60to69,60-69F,60.0,70.0,between,0.09948167344216213,0,0.0654187261098975,0.13354462077442675,56,46.17219599851
2025-10-09,KXHIGHNY-25OCT09-T70to79,70-79F,70.0,80.0,between,0.0957188276965015,0,0.06489369589190876,0.12654395950109426,46,46.17219599851
2025-10-09,KXHIGHNY-25OCT09-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.04938470544770005,38,46.17219599851
2025-10-09,KXHIGHNY-25OCT09-A90,Above 90F,90.0,,above,0.12678144253879012,0,0.10163856602338567,0.15192431905419457,55,46.17219599851
2025-10-10,KXHIGHNY-25OCT10-B40,Below 40F,,40.0,below,0.02,0,0.01,0.04727392647588964,83,42.45713989708186
2025-10-10,KXHIGHNY-25OCT10-T40to49,40-49F,40.0,50.0,between,0.9075648234928262,1,0.8758860677494885,0.9392435792361639,101,42.45713989708186
2025-10-10,KXHIGHNY-25OCT10-T50to59,50-59F,50.0,60.0,between,0.02,0,0.01,0.04455242746509387,67,42.45713989708186
2025-10-10,KXHIGHNY-25OCT10-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.051351845935176915,50,42.45713989708186
2025-10-10,KXHIGHNY-25OCT10-T70to79,70-79F,70.0,80.0,between,0.04510538213494089,0,0.019124241264823455,0.07108652300505833,56,42.45713989708186
2025-10-10,KXHIGHNY-25OCT10-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.051969964252444004,58,42.45713989708186
2025-10-10,KXHIGHNY-25OCT10-A90,Above 90F,90.0,,above,0.02,0,0.01,0.046962258155339984,54,42.45713989708186
2025-10-11,KXHIGHNY-25OCT11-B40,Below 40F,,40.0,below,0.02,0,0.01,0.045212659949889836,57,46.27105151763054
2025-10-11,KXHIGHNY-25OCT11-T40to49,40-49F,40.0,50.0,between,0.4482476559903144,1,0.42913736413993636,0.46735794784069246,251,46.27105151763054
2025-10-11,KXHIGHNY-25OCT11-T50to59,50-59F,50.0,60.0,between,0.4727196300348162,0,0.44847979068276084,0.4969594693868716,219,46.27105151763054
2025-10-11,KXHIGHNY-25OCT11-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.051581682769608644,44,46.27105151763054
2025-10-11,KXHIGHNY-25OCT11-T70to79,70-79F,70.0,80.0,between,0.11962181644486392,0,0.08617610206274301,0.15306753082698482,43,46.27105151763054
2025-10-11,KXHIGHNY-25OCT11-T80to89,80-89F,80.0,90.0,between,0.02511050305058391,0,0.01,0.050211680458468105,56,46.27105151763054
2025-10-11,KXHIGHNY-25OCT11-A90,Above 90F,90.0,,above,0.02,0,0.01,0.05488058563067723,67,46.27105151763054
2025-10-12,KXHIGHNY-25OCT12-B40,Below 40F,,40.0,below,0.5764526641163947,0,0.5476268291237895,0.605278499109,219,49.5857943625108
2025-10-12,KXHIGHNY-25OCT12-T40to49,40-49F,40.0,50.0,between,0.5085452359561148,1,0.48342937968564886,0.5336610922265806,233,49.5857943625108
2025-10-12,KXHIGHNY-25OCT12-T50to59,50-59F,50.0,60.0,between,0.08931576585541397,0,0.056711984395109175,0.12191954731571876,71,49.5857943625108
2025-10-12,KXHIGHNY-25OCT12-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.049097899822332466,47,49.5857943625108
2025-10-12,KXHIGHNY-25OCT12-T70to79,70-79F,70.0,80.0,between,0.09260249904522552,0,0.06316612182703395,0.1220388762634171,46,49.5857943625108
2025-10-12,KXHIGHNY-25OCT12-T80to89,80-89F,80.0,90.0,between,0.07978061205432517,0,0.046325207535809175,0.11323601657284116,50,49.5857943625108
2025-10-12,KXHIGHNY-25OCT12-A90,Above 90F,90.0,,above,0.11367217129324643,0,0.07966312235311612,0.14768122023337674,39,49.5857943625108
2025-10-13,KXHIGHNY-25OCT13-B40,Below 40F,,40.0,below,0.02,0,0.01,0.04649710039581622,48,49.9177319958977
2025-10-13,KXHIGHNY-25OCT13-T40to49,40-49F,40.0,50.0,between,0.5656088609183081,1,0.546285444074305,0.5849322777623112,233,49.9177319958977
2025-10-13,KXHIGHNY-25OCT13-T50to59,50-59F,50.0,60.0,between,0.4361117503495542,0,0.4141496130583327,0.45807388764077567,218,49.9177319958977
2025-10-13,KXHIGHNY-25OCT13-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.049464075412200034,65,49.9177319958977
2025-10-13,KXHIGHNY-25OCT13-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.053186221816445015,47,49.9177319958977
2025-10-13,KXHIGHNY-25OCT13-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.05169377960382793,56,49.9177319958977
2025-10-13,KXHIGHNY-25OCT13-A90,Above 90F,90.0,,above,0.02,0,0.01,0.045034092882172874,60,49.9177319958977
2025-10-14,KXHIGHNY-25OCT14-B40,Below 40F,,40.0,below,0.02,0,0.01,0.05079642081148656,74,44.25612021243377
2025-10-14,KXHIGHNY-25OCT14-T40to49,40-49F,40.0,50.0,between,0.8476279895112973,1,0.8248042909272568,0.8704516880953377,141,44.25612021243377
2025-10-14,KXHIGHNY-25OCT14-T50to59,50-59F,50.0,60.0,between,0.202347883993163,0,0.17940618141836723,0.22528958656795878,142,44.25612021243377
2025-10-14,KXHIGHNY-25OCT14-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.04654222391306537,48,44.25612021243377
2025-10-14,KXHIGHNY-25OCT14-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.05466711946808182,67,44.25612021243377
2025-10-14,KXHIGHNY-25OCT14-T80to89,80-89F,80.0,90.0,between,0.02810242365489154,0,0.01,0.061413030634268534,61,44.25612021243377
2025-10-14,KXHIGHNY-25OCT14-A90,Above 90F,90.0,,above,0.2242983921151174,0,0.19059496413650398,0.25800182009373085,49,44.25612021243377
2025-10-15,KXHIGHNY-25OCT15-B40,Below 40F,,40.0,below,0.02,0,0.01,0.04952404263267493,40,57.93578001017268
2025-10-15,KXHIGHNY-25OCT15-T40to49,40-49F,40.0,50.0,between,0.02,0,0.01,0.05324058916168613,59,57.93578001017268
2025-10-15,KXHIGHNY-25OCT15-T50to59,50-59F,50.0,60.0,between,0.1898430842826111,1,0.16375243596931388,0.2159337325959083,151,57.93578001017268
2025-10-15,KXHIGHNY-25OCT15-T60to69,60-69F,60.0,70.0,between,0.7142652100214398,0,0.6866994746010232,0.7418309454418565,109,57.93578001017268
2025-10-15,KXHIGHNY-25OCT15-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.05134172027423427,46,57.93578001017268
2025-10-15,KXHIGHNY-25OCT15-T80to89,80-89F,80.0,90.0,between,0.07766344440671501,0,0.04450714774208092,0.11081974107134909,44,57.93578001017268
2025-10-15,KXHIGHNY-25OCT15-A90,Above 90F,90.0,,above,0.02,0,0.01,0.054726766784509745,60,57.93578001017268
2025-10-16,KXHIGHNY-25OCT16-B40,Below 40F,,40.0,below,0.07220208044284566,0,0.0373116494034671,0.10709251148222423,56,51.838866592875036
2025-10-16,KXHIGHNY-25OCT16-T40to49,40-49F,40.0,50.0,between,0.5870827308221992,0,0.5642545489854147,0.6099109126589837,202,51.838866592875036
2025-10-16,KXHIGHNY-25OCT16-T50to59,50-59F,50.0,60.0,between,0.4199023655106629,1,0.3915464253278227,0.4482583056935031,206,51.838866592875036
2025-10-16,KXHIGHNY-25OCT16-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.05184992495519125,61,51.838866592875036
2025-10-16,KXHIGHNY-25OCT16-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.04931004793516651,64,51.838866592875036
2025-10-16,KXHIGHNY-25OCT16-T80to89,80-89F,80.0,90.0,between,0.07710795511986555,0,0.04272552829069799,0.11149038194903312,55,51.838866592875036
2025-10-16,KXHIGHNY-25OCT16-A90,Above 90F,90.0,,above,0.02,0,0.01,0.04859386808173297,59,51.838866592875036
2025-10-17,KXHIGHNY-25OCT17-B40,Below 40F,,40.0,below,0.02,0,0.01,0.04543122474528333,55,57.32459321327933
2025-10-17,KXHIGHNY-25OCT17-T40to49,40-49F,40.0,50.0,between,0.2489208437028924,0,0.22127223246379077,0.27656945494199403,159,57.32459321327933
2025-10-17,KXHIGHNY-25OCT17-T50to59,50-59F,50.0,60.0,between,0.6492287033907986,1,0.62357794178236,0.6748794649992372,181,57.32459321327933
2025-10-17,KXHIGHNY-25OCT17-T60to69,60-69F,60.0,70.0,between,0.02,0,0.01,0.05288269205678653,68,57.32459321327933
2025-10-17,KXHIGHNY-25OCT17-T70to79,70-79F,70.0,80.0,between,0.02,0,0.01,0.05151723767111191,49,57.32459321327933
2025-10-17,KXHIGHNY-25OCT17-T80to89,80-89F,80.0,90.0,between,0.02,0,0.01,0.049837526518382295,55,57.32459321327933
2025-10-17,KXHIGHNY-25OCT17-A90,Above 90F,90.0,,above,0.02,0,0.01,0.051602433400617695,49,57.32459321327933
2025-10-18,KXHIGHNY-25OCT18-B40,Below 40F,,40.0,below,0.02,0,0.01,0.046291083450436823,40,52.95445679565708
2025-10-18,KXHIGHNY-25OCT18-T40to49,40-49F,40.0,50.0,between,0.02,0,0.01,0.04575469057535467,57,52.95445679565708
2025-10-18,KXHIGHNY-25OCT18-T50to59,50-59F,50.0,60.0,between,0.8451945730829455,1,0.8213358111910043,0.8690533349748868,119,52.95445679565708
2025-10-18,KXHIGHNY-25OCT18-T60to69,60-69F,60.0,70.0,between,0.24192401604116642,0,0.21708807772688357,0.2667599543554493,111,52.95445679565708
